concept_id,concept_name,concept_code,vocabulary_id,location
4013753,"Open spinal fracture with incomplete thoracic cord lesion, T1-6 not otherwise specified",208046003,SNOMED,vertebra
4013754,"Open spinal fracture with unspecified thoracic cord lesion, T7-12",208047007,SNOMED,vertebra
4013755,"Open spinal fracture with complete thoracic cord lesion, T7-12",208048002,SNOMED,vertebra
4013756,"Open spinal fracture with anterior thoracic cord lesion, T7-12",208049005,SNOMED,vertebra
4010068,"Open spinal fracture with central thoracic cord lesion, T7-12",208050005,SNOMED,vertebra
4010069,"Open spinal fracture with posterior thoracic cord lesion, T7-12",208051009,SNOMED,vertebra
4013757,"Open spinal fracture with incomplete thoracic cord lesion, T7-12 not otherwise specified",208052002,SNOMED,vertebra
4013758,Open fracture of thoracic spine with spinal cord lesion NOS,208053007,SNOMED,vertebra
4010070,Closed fracture of lumbar spine with spinal cord lesion,208054001,SNOMED,vertebra
4013304,Closed spinal fracture with unspecified lumbar cord lesion,208055000,SNOMED,vertebra
4013305,Closed spinal fracture with complete lumbar cord lesion,208056004,SNOMED,vertebra
4013306,Closed spinal fracture with anterior lumbar cord lesion,208057008,SNOMED,vertebra
4010071,Closed spinal fracture with central lumbar cord lesion,208058003,SNOMED,vertebra
4013759,Closed spinal fracture with posterior lumbar cord lesion,208059006,SNOMED,vertebra
4008510,Closed spinal fracture with cauda equina lesion,208060001,SNOMED,vertebra
4013307,Open fracture of lumbar spine with spinal cord lesion,208061002,SNOMED,vertebra
4013760,Open spinal fracture with unspecified lumbar cord lesion,208062009,SNOMED,vertebra
4013761,Open spinal fracture with complete lumbar cord lesion,208063004,SNOMED,vertebra
4013308,Open spinal fracture with anterior lumbar cord lesion,208064005,SNOMED,vertebra
4008511,Open spinal fracture with central lumbar cord lesion,208065006,SNOMED,vertebra
4010072,Open spinal fracture with posterior lumbar cord lesion,208066007,SNOMED,vertebra
4013309,Open spinal fracture with cauda equina lesion,208067003,SNOMED,vertebra
4010073,Open spinal fracture with incomplete lumbar cord lesion not otherwise specified,208068008,SNOMED,vertebra
4013762,Closed fracture of sacrum with spinal cord lesion,208069000,SNOMED,vertebra
4013310,Closed fracture of sacrum with unspecified spinal cord lesion,208070004,SNOMED,vertebra
4010074,Closed fracture of sacrum with complete cauda equina lesion,208071000,SNOMED,vertebra
4013763,Closed fracture of sacrum with other cauda equina injury,208072007,SNOMED,vertebra
4010075,Closed fracture of sacrum with other spinal cord injury,208073002,SNOMED,vertebra
4013311,Closed fracture of sacrum with spinal cord lesion NOS,208075009,SNOMED,vertebra
4010213,Open fracture of sacrum with unspecified spinal cord lesion,208077001,SNOMED,vertebra
4013312,Open fracture of sacrum with complete cauda equina lesion,208078006,SNOMED,vertebra
4013313,Open fracture of sacrum with other cauda equina injury,208079003,SNOMED,vertebra
4008512,Open fracture of sacrum with other spinal cord injury,208080000,SNOMED,vertebra
4013765,Open fracture of sacrum with spinal cord lesion NOS,208081001,SNOMED,vertebra
4010214,Closed fracture of coccyx with spinal cord lesion,208082008,SNOMED,vertebra
4008513,Closed fracture of coccyx with unspecified spinal cord lesion,208083003,SNOMED,vertebra
4010215,Closed fracture of coccyx with complete cauda equina lesion,208084009,SNOMED,vertebra
4013766,Closed fracture of coccyx with other cauda equina injury,208085005,SNOMED,vertebra
4008514,Closed fracture of coccyx with other spinal cord injury,208086006,SNOMED,vertebra
4008515,Closed fracture of coccyx with spinal cord lesion NOS,208087002,SNOMED,vertebra
4013314,Open fracture of coccyx with spinal cord lesion,208088007,SNOMED,vertebra
4013315,Open fracture of coccyx with unspecified spinal cord lesion,208089004,SNOMED,vertebra
4013767,Open fracture of coccyx with complete cauda equina lesion,208090008,SNOMED,vertebra
4013316,Open fracture of coccyx with other cauda equina injury,208091007,SNOMED,vertebra
4010216,Open fracture of coccyx with other spinal cord injury,208092000,SNOMED,vertebra
4010217,Open fracture of coccyx with spinal cord lesion NOS,208093005,SNOMED,vertebra
4008516,Closed fracture of spine with spinal cord lesion unspecified,208094004,SNOMED,vertebra
4013317,Open fracture of spine with spinal cord lesion unspecified,208095003,SNOMED,vertebra
4013768,Fracture of spine with spinal cord lesion NOS,208096002,SNOMED,vertebra
4008517,"Fracture of rib(s), sternum, larynx and trachea",208097006,SNOMED,rib_thorax
4010218,"Closed fracture of rib, unspecified",208098001,SNOMED,rib_thorax
40413012,Closed fracture of one rib,208099009,SNOMED,rib_thorax
40413013,Closed fracture of two ribs,208100001,SNOMED,rib_thorax
40413016,Closed fracture of three ribs,208101002,SNOMED,rib_thorax
40413017,Closed fracture of four ribs,208102009,SNOMED,rib_thorax
40413018,Closed fracture of five ribs,208103004,SNOMED,rib_thorax
40413019,Closed fracture of six ribs,208104005,SNOMED,rib_thorax
40413020,Closed fracture of seven ribs,208105006,SNOMED,rib_thorax
40413021,Closed fracture of eight or more ribs,208106007,SNOMED,rib_thorax
40413022,Cough fracture of ribs,208107003,SNOMED,rib_thorax
4013318,Closed fracture of rib(s) NOS,208108008,SNOMED,rib_thorax
4013319,"Open fracture of rib, unspecified",208109000,SNOMED,rib_thorax
40413025,Open fracture of one rib,208110005,SNOMED,rib_thorax
40413028,Open fracture of two ribs,208112002,SNOMED,rib_thorax
40413029,Open fracture of three ribs,208113007,SNOMED,rib_thorax
40413030,Open fracture of four ribs,208114001,SNOMED,rib_thorax
40413031,Open fracture of five ribs,208115000,SNOMED,rib_thorax
40413032,Open fracture of six ribs,208116004,SNOMED,rib_thorax
40413033,Open fracture of seven ribs,208117008,SNOMED,rib_thorax
40413034,Open fracture of eight or more ribs,208118003,SNOMED,rib_thorax
4008518,Open fracture of rib(s) NOS,208119006,SNOMED,rib_thorax
136538,Closed fracture larynx and/or trachea,208122008,SNOMED,rib_thorax
40413040,Closed fracture larynx,208123003,SNOMED,rib_thorax
40413041,Closed fracture of hyoid bone,208124009,SNOMED,rib_thorax
40413042,Closed fracture of thyroid cartilage,208125005,SNOMED,rib_thorax
40413043,Closed fracture of trachea,208126006,SNOMED,rib_thorax
4013320,Closed fracture of larynx and trachea NOS,208127002,SNOMED,rib_thorax
253339,Open fracture larynx and trachea,208128007,SNOMED,rib_thorax
40413046,Open fracture larynx,208129004,SNOMED,rib_thorax
4013321,Open fracture of hyoid bone,208130009,SNOMED,rib_thorax
4010219,Open fracture of thyroid cartilage,208131008,SNOMED,rib_thorax
40413050,Open fracture of trachea,208132001,SNOMED,rib_thorax
4013770,Open fracture of larynx and trachea NOS,208133006,SNOMED,rib_thorax
40413052,Fracture of rib,208134000,SNOMED,rib_thorax
40413053,Multiple rib fractures,208135004,SNOMED,rib_thorax
4010220,Cough fracture of ribs,208136003,SNOMED,rib_thorax
40413055,Fracture of sternum,208137007,SNOMED,rib_thorax
40413056,"[X]Fracture of bony thorax, part unspecified",208138002,SNOMED,rib_thorax
40413057,Closed fracture of bony thorax part unspecified,208139005,SNOMED,rib_thorax
40413058,Open fracture of bony thorax part unspecified,208140007,SNOMED,rib_thorax
40413060,Fracture of other parts of bony thorax,208141006,SNOMED,rib_thorax
40413061,Closed fracture of other parts of bony thorax,208142004,SNOMED,rib_thorax
40413062,Open fracture of other parts of bony thorax,208143009,SNOMED,rib_thorax
40413063,Rib fracture NOS,208144003,SNOMED,rib_thorax
4013896,Fracture or disruption of pelvis,208145002,SNOMED,pelvis
4013322,"Closed fracture acetabulum, anterior lip alone",208146001,SNOMED,pelvis
4010221,"Closed fracture acetabulum, posterior lip alone",208147005,SNOMED,pelvis
4008519,"Closed fracture acetabulum, anterior column",208148000,SNOMED,pelvis
4008520,"Closed fracture acetabulum, posterior column",208149008,SNOMED,pelvis
4013897,"Closed fracture acetabulum, floor",208150008,SNOMED,pelvis
4013898,"Closed fracture acetabulum, double column transverse",208151007,SNOMED,pelvis
4010222,"Closed fracture acetabulum, double column unspecified",208152000,SNOMED,pelvis
4010223,Other specified closed fracture acetabulum,208153005,SNOMED,pelvis
4008521,Closed fracture acetabulum NOS,208154004,SNOMED,pelvis
4013899,"Open fracture acetabulum, anterior lip alone",208155003,SNOMED,pelvis
4008522,"Open fracture acetabulum, posterior lip alone",208156002,SNOMED,pelvis
4013323,"Open fracture acetabulum, anterior column",208157006,SNOMED,pelvis
4008523,"Open fracture acetabulum, posterior column",208158001,SNOMED,pelvis
4010224,"Open fracture acetabulum, floor",208159009,SNOMED,pelvis
4013900,"Open fracture acetabulum, double column transverse",208160004,SNOMED,pelvis
4010225,"Open fracture acetabulum, double column unspecified",208161000,SNOMED,pelvis
4010226,Other specified open fracture acetabulum,208162007,SNOMED,pelvis
4013324,Open fracture acetabulum NOS,208163002,SNOMED,pelvis
76240,Closed fracture pubis,208164008,SNOMED,pelvis
4013901,"Closed fracture pelvis, single pubic ramus",208165009,SNOMED,pelvis
4008524,"Closed fracture pelvis, multiple pubic rami - stable",208166005,SNOMED,pelvis
4013325,"Closed fracture pelvis, multiple pubic rami - unstable",208168006,SNOMED,pelvis
4008525,Other specified closed fracture pubis,208169003,SNOMED,pelvis
4008526,Closed fracture pubis NOS,208170002,SNOMED,pelvis
40406901,Open fracture of pubis,208171003,SNOMED,pelvis
4008527,"Open fracture pelvis, single pubic ramus",208172005,SNOMED,pelvis
4013903,"Open fracture pelvis, multiple pubic rami - stable",208173000,SNOMED,pelvis
4013904,"Open fracture pelvis, multiple pubic rami - unstable",208174006,SNOMED,pelvis
4013326,Other specified open fracture of pubis,208175007,SNOMED,pelvis
4013905,Open fracture of pubis NOS,208176008,SNOMED,pelvis
4008528,Other or multiple closed fracture of pelvis,208177004,SNOMED,pelvis
4013327,"Closed fracture of ilium, unspecified",208178009,SNOMED,pelvis
40406909,"Closed fracture pelvis, ischium",208179001,SNOMED,pelvis
4013906,"Closed fracture pelvis, ischial tuberosity",208181004,SNOMED,pelvis
4013907,"Closed fracture pelvis, anterior superior iliac spine",208182006,SNOMED,pelvis
4010228,"Closed fracture pelvis, anterior inferior iliac spine",208183001,SNOMED,pelvis
4013328,"Closed fracture pelvis, iliac wing",208184007,SNOMED,pelvis
4013908,Closed vertical fracture of ilium,208185008,SNOMED,pelvis
4010229,Closed fracture dislocation of sacroiliac joint,208186009,SNOMED,pelvis
4013909,Other or multiple closed fracture of pelvis NOS,208187000,SNOMED,pelvis
4010230,Other or multiple open fracture of pelvis,208188005,SNOMED,pelvis
4008529,"Open fracture of ilium, unspecified",208189002,SNOMED,pelvis
40406921,"Open fracture pelvis, ischium",208190006,SNOMED,pelvis
4010231,"Open fracture pelvis, ischial tuberosity",208192003,SNOMED,pelvis
4013329,"Open fracture pelvis, anterior superior iliac spine",208193008,SNOMED,pelvis
4013330,"Open fracture pelvis, anterior inferior iliac spine",208194002,SNOMED,pelvis
4010232,"Open fracture pelvis, iliac wing",208195001,SNOMED,pelvis
4013910,Open vertical fracture of ilium,208197009,SNOMED,pelvis
4009290,Open fracture dislocation of sacroiliac joint,208198004,SNOMED,pelvis
4013911,Other open fracture of pelvis,208199007,SNOMED,pelvis
4013912,Other or multiple open fracture of pelvis not otherwise specified,208200005,SNOMED,pelvis
4009291,Closed complete rupture of pelvic ring,208201009,SNOMED,pelvis
4013913,Closed complete rupture pubic symphysis,208202002,SNOMED,pelvis
4010233,Closed complete rupture sacroiliac joint,208203007,SNOMED,pelvis
4009292,Open complete rupture of pelvic ring,208204001,SNOMED,pelvis
4013448,Open complete rupture pubic symphysis,208205000,SNOMED,pelvis
4009293,Open complete rupture of sacroiliac joint,208206004,SNOMED,pelvis
4013449,Traumatic rupture of symphysis pubis,208207008,SNOMED,pelvis
4013914,Closed fracture of pelvis NOS,208208003,SNOMED,pelvis
4013450,Open fracture of pelvis NOS,208209006,SNOMED,pelvis
4010234,Fracture of ill-defined bones of trunk,208210001,SNOMED,site_unspec
4009294,Closed fracture of ill-defined bone of trunk,208211002,SNOMED,site_unspec
4010235,Open fracture of ill-defined bone of trunk,208212009,SNOMED,site_unspec
4009295,Fracture of ill-defined bone of trunk NOS,208213004,SNOMED,site_unspec
40406949,Fracture of thoracic spine,208214005,SNOMED,vertebra
4009296,Multiple fractures of thoracic spine,208215006,SNOMED,vertebra
40406951,Closed multiple fractures of thoracic spine,208216007,SNOMED,vertebra
40406952,Open multiple fracture of thoracic spine,208217003,SNOMED,vertebra
4013915,Fracture of neck and trunk NOS,208218008,SNOMED,site_unspec
4013451,"Closed fracture of clavicle, unspecified part",208219000,SNOMED,clav_scap
4013916,Closed fracture of clavicle NOS,208220006,SNOMED,clav_scap
4013452,"Open fracture of clavicle, unspecified part",208221005,SNOMED,clav_scap
4013917,Open fracture of clavicle NOS,208222003,SNOMED,clav_scap
4010236,Fracture of clavicle NOS,208223008,SNOMED,clav_scap
4009297,"Closed fracture of scapula, unspecified part",208224002,SNOMED,clav_scap
137111,"Closed fracture scapula, coracoid",208225001,SNOMED,clav_scap
4013453,"Closed fracture scapula, glenoid",208226000,SNOMED,clav_scap
4013454,"Closed fracture scapula, blade",208227009,SNOMED,clav_scap
4009298,"Closed fracture scapula, spine",208228004,SNOMED,clav_scap
4009299,"Closed fracture scapula, neck",208229007,SNOMED,clav_scap
4010237,Closed fracture of scapula NOS,208230002,SNOMED,clav_scap
4013918,"Open fracture of scapula, unspecified part",208231003,SNOMED,clav_scap
133610,"Open fracture scapula, coracoid",208232005,SNOMED,clav_scap
4013455,"Open fracture scapula, glenoid",208233000,SNOMED,clav_scap
4009300,"Open fracture scapula, blade",208234006,SNOMED,clav_scap
4013919,"Open fracture scapula, spine",208235007,SNOMED,clav_scap
4010238,"Open fracture scapula, neck",208236008,SNOMED,clav_scap
4009301,Open fracture of scapula NOS,208237004,SNOMED,clav_scap
4013456,Fracture of scapula NOS,208238009,SNOMED,clav_scap
4013457,"Closed fracture of proximal humerus, unspecified part",208239001,SNOMED,humerus_elbow
4013920,"Closed fracture proximal humerus, neck",208240004,SNOMED,humerus_elbow
440230,"Closed fracture of proximal humerus, anatomical neck",208241000,SNOMED,humerus_elbow
441699,"Closed fracture proximal humerus, greater tuberosity",208242007,SNOMED,humerus_elbow
40406981,"Closed fracture proximal humerus, head",208243002,SNOMED,humerus_elbow
4009302,"Closed fracture of humerus, upper epiphysis",208244008,SNOMED,humerus_elbow
4010239,"Closed fracture proximal humerus, three part",208245009,SNOMED,humerus_elbow
4013458,"Closed fracture proximal humerus, four part",208246005,SNOMED,humerus_elbow
4010240,Closed fracture of proximal humerus not otherwise specified,208247001,SNOMED,humerus_elbow
40406986,Open fracture: [proximal humerus] or [shoulder],208248006,SNOMED,site_unspec
4009430,"Open fracture of proximal humerus, unspecified part",208249003,SNOMED,humerus_elbow
4009431,"Open fracture proximal humerus, neck",208250003,SNOMED,humerus_elbow
432472,"Open fracture of proximal humerus, anatomical neck",208251004,SNOMED,humerus_elbow
437690,"Open fracture proximal humerus, greater tuberosity",208253001,SNOMED,humerus_elbow
4013921,"Open fracture proximal humerus, head",208254007,SNOMED,humerus_elbow
4009433,"Open fracture of humerus, upper epiphysis",208255008,SNOMED,humerus_elbow
4009434,"Open fracture proximal humerus, three part",208256009,SNOMED,humerus_elbow
4013922,"Open fracture proximal humerus, four part",208257000,SNOMED,humerus_elbow
4013459,Open fracture of proximal humerus not otherwise specified,208258005,SNOMED,humerus_elbow
4013923,"Closed fracture of humerus, shaft or unspecified part",208259002,SNOMED,humerus_elbow
4013460,Closed fracture of humerus NOS,208260007,SNOMED,humerus_elbow
4013924,"Closed fracture of humerus, shaft or unspecified part NOS",208261006,SNOMED,humerus_elbow
4010241,"Open fracture of humerus, shaft or unspecified part",208262004,SNOMED,humerus_elbow
4013925,Open fracture of humerus NOS,208263009,SNOMED,humerus_elbow
4010242,"Open fracture of humerus, shaft or unspecified part NOS",208264003,SNOMED,humerus_elbow
40407368,Closed fracture: [distal humerus] or [elbow],208265002,SNOMED,humerus_elbow
4013926,"Closed fracture of elbow, unspecified part",208266001,SNOMED,humerus_elbow
4013461,"Closed fracture distal humerus, lateral condyle",208267005,SNOMED,humerus_elbow
4010243,"Closed fracture distal humerus, medial condyle",208268000,SNOMED,humerus_elbow
4014049,"Closed fracture of distal humerus, condyle(s) unspecified",208269008,SNOMED,humerus_elbow
4010363,"Closed fracture of distal humerus, trochlea",208270009,SNOMED,humerus_elbow
75385,"Closed fracture distal humerus, lateral epicondyle",208271008,SNOMED,humerus_elbow
4014050,"Closed fracture distal humerus, capitellum",208272001,SNOMED,humerus_elbow
4013462,"Closed fracture distal humerus, bicondylar",208273006,SNOMED,humerus_elbow
4014051,"Closed fracture of distal humerus, multiple",208274000,SNOMED,humerus_elbow
4010364,"Closed fracture of distal humerus, not otherwise specified",208275004,SNOMED,humerus_elbow
40407380,Open fracture: [distal humerus] or [elbow],208276003,SNOMED,humerus_elbow
4014052,"Open fracture of elbow, unspecified part",208277007,SNOMED,humerus_elbow
40407382,"Open fracture distal humerus, lateral condyle",208278002,SNOMED,humerus_elbow
40407383,"Open fracture distal humerus, medial condyle",208279005,SNOMED,humerus_elbow
4014053,"Open fracture of distal humerus, condyle(s) unspecified",208280008,SNOMED,humerus_elbow
4014054,"Open fracture of distal humerus, trochlea",208281007,SNOMED,humerus_elbow
75379,"Open fracture distal humerus, lateral epicondyle",208283005,SNOMED,humerus_elbow
4013463,"Open fracture distal humerus, capitellum",208284004,SNOMED,humerus_elbow
4010365,"Open fracture distal humerus, bicondylar",208285003,SNOMED,humerus_elbow
4013464,"Open fracture of distal humerus, multiple",208286002,SNOMED,humerus_elbow
4010366,"Open fracture of distal humerus, not otherwise specified",208287006,SNOMED,humerus_elbow
40407393,Fracture of proximal end of humerus,208288001,SNOMED,humerus_elbow
40407394,Fracture of shaft of humerus,208289009,SNOMED,humerus_elbow
40407395,Fracture of distal end of humerus,208290000,SNOMED,humerus_elbow
4010367,Fracture of humerus NOS,208291001,SNOMED,humerus_elbow
40407398,Fracture of radius &/or ulna,208292008,SNOMED,forearm_wrist
4014056,"Closed fracture of proximal forearm, unspecified part",208293003,SNOMED,forearm_wrist
4009435,"Closed fracture olecranon, extra-articular",208294009,SNOMED,forearm_wrist
4013465,"Closed fracture of proximal ulna, comminuted",208295005,SNOMED,forearm_wrist
4014057,"Closed fracture proximal radius, comminuted",208296006,SNOMED,forearm_wrist
40407403,"Closed fracture radius and ulna, proximal",208297002,SNOMED,forearm_wrist
4009436,"Closed fracture olecranon, intra-articular",208298007,SNOMED,forearm_wrist
4010368,Closed fracture of proximal forearm not otherwise specified,208299004,SNOMED,forearm_wrist
4014058,"Open fracture of proximal forearm, unspecified",208300007,SNOMED,forearm_wrist
4013466,"Open fracture olecranon, extra-articular",208301006,SNOMED,forearm_wrist
40407410,"Open fracture of ulna, coronoid",208302004,SNOMED,forearm_wrist
4009437,"Open fracture proximal ulna, comminuted",208303009,SNOMED,forearm_wrist
4013467,"Open fracture proximal radius, comminuted",208304003,SNOMED,forearm_wrist
40407413,"Open fracture radius and ulna, proximal",208305002,SNOMED,forearm_wrist
4013468,"Open fracture olecranon, intra-articular",208306001,SNOMED,forearm_wrist
4014059,"Open fracture of forearm, upper end, NOS",208307005,SNOMED,forearm_wrist
4009438,"Closed fracture of radius, shaft, unspecified",208308000,SNOMED,forearm_wrist
4014060,"Closed fracture radius and ulna, middle",208309008,SNOMED,forearm_wrist
4010369,"Closed fracture of radius and ulna, shaft, NOS",208310003,SNOMED,forearm_wrist
4014061,"Open fracture of radius, shaft, unspecified",208311004,SNOMED,forearm_wrist
4010370,"Open fracture radius and ulna, middle",208312006,SNOMED,forearm_wrist
4014062,"Open fracture of radius and ulna, shaft, NOS",208313001,SNOMED,forearm_wrist
40407423,"Closed fracture of: [radius and ulna, lower end] or [wrist])",208314007,SNOMED,forearm_wrist
4014063,"Closed fracture of forearm, lower end, unspecified",208315008,SNOMED,forearm_wrist
40407425,Closed fracture: [Colles'] or [Smith's],208316009,SNOMED,forearm_wrist
40407426,"Dupuytren's fracture, radius - closed",208317000,SNOMED,forearm_wrist
4010371,"Closed fracture of ulna, lower epiphysis",208318005,SNOMED,forearm_wrist
4010372,"Closed fracture distal ulna, unspecified",208319002,SNOMED,forearm_wrist
40407429,"Closed fracture radius and ulna, distal",208320008,SNOMED,forearm_wrist
4009439,Smith's fracture - closed,208321007,SNOMED,forearm_wrist
4013469,Closed Galeazzi fracture,208322000,SNOMED,forearm_wrist
4014064,Closed volar Barton's fracture,208323005,SNOMED,forearm_wrist
4014065,Closed dorsal Barton's fracture,208324004,SNOMED,forearm_wrist
4014066,Closed fracture radial styloid,208325003,SNOMED,forearm_wrist
4010373,"Closed fracture distal radius, intra-articular, die-punch",208326002,SNOMED,forearm_wrist
4009440,"Closed fracture distal radius, extra-articular, other type",208327006,SNOMED,forearm_wrist
4010374,"Closed fracture distal radius, intra-articular, other type",208329009,SNOMED,forearm_wrist
40407440,Closed Barton's fracture,208330004,SNOMED,forearm_wrist
4009441,"Closed fracture of forearm, lower end, NOS",208331000,SNOMED,forearm_wrist
40407443,"Open fracture: [radius and ulna, lower end] or [wrist]",208332007,SNOMED,forearm_wrist
4010375,"Open fracture of forearm, lower end, unspecified",208333002,SNOMED,forearm_wrist
40407445,Open fracture: [Colles'] or [Smith's],208334008,SNOMED,forearm_wrist
40407446,"Open fracture of the distal radius, unspecified",208335009,SNOMED,forearm_wrist
4013470,"Open fracture of ulna, styloid process",208336005,SNOMED,forearm_wrist
4009442,"Open fracture of ulna, lower epiphysis",208337001,SNOMED,forearm_wrist
4013471,Open fracture distal ulna - other,208338006,SNOMED,forearm_wrist
40407450,"Open fracture radius and ulna, distal",208339003,SNOMED,forearm_wrist
4010376,Smith's fracture - open,208340001,SNOMED,forearm_wrist
4009443,Open Galeazzi fracture,208341002,SNOMED,forearm_wrist
4013472,Open volar Barton's fracture,208342009,SNOMED,forearm_wrist
4009444,Open dorsal Barton's fracture,208343004,SNOMED,forearm_wrist
4009445,Open fracture radial styloid,208344005,SNOMED,forearm_wrist
4009446,"Open fracture distal radius, intra-articular, die-punch",208345006,SNOMED,forearm_wrist
4014068,"Open fracture distal radius, extra-articular other type",208346007,SNOMED,forearm_wrist
4014069,"Open fracture distal radius, intra-articular other type",208347003,SNOMED,forearm_wrist
40407460,Open Barton's fracture,208348008,SNOMED,forearm_wrist
4014070,"Open fracture of forearm, lower end, NOS",208349000,SNOMED,forearm_wrist
40407462,Fracture of proximal end of ulna,208350000,SNOMED,forearm_wrist
40407464,Fracture of proximal end of radius,208351001,SNOMED,forearm_wrist
40407465,Fracture of shaft of ulna,208352008,SNOMED,forearm_wrist
40407466,Fracture of shaft of radius,208353003,SNOMED,forearm_wrist
40407467,Fracture of shaft of radius and ulna,208354009,SNOMED,forearm_wrist
40407468,Fracture of distal end of radius,208355005,SNOMED,forearm_wrist
40407469,Fracture of distal end of radius and ulna,208356006,SNOMED,forearm_wrist
4014071,"Closed fracture of radius and ulna, unspecified part",208357002,SNOMED,forearm_wrist
4013473,"Closed fracture of forearm, unspecified",208358007,SNOMED,forearm_wrist
40407472,Fracture of radius NOS,208359004,SNOMED,forearm_wrist
40407473,Fracture of ulna NOS,208360009,SNOMED,forearm_wrist
4013474,"Closed fracture of radius and ulna, NOS",208361008,SNOMED,forearm_wrist
4009447,"Open fracture of radius and ulna, unspecified part",208362001,SNOMED,forearm_wrist
4010377,"Open fracture of forearm, unspecified",208363006,SNOMED,forearm_wrist
4014072,"Open fracture of radius (alone), unspecified",208364000,SNOMED,forearm_wrist
4013475,"Open fracture of ulna (alone), unspecified",208365004,SNOMED,forearm_wrist
4009448,"Open fracture of radius and ulna, NOS",208366003,SNOMED,forearm_wrist
4014073,"Fracture of radius and ulna, NOS",208367007,SNOMED,forearm_wrist
4014074,"Closed fracture of carpal bone, unspecified",208368002,SNOMED,hand
4010378,"Closed fracture hamate, hook",208369005,SNOMED,hand
4009449,"Closed fracture scaphoid, proximal pole",208370006,SNOMED,hand
4014075,"Closed fracture scaphoid, waist, transverse",208371005,SNOMED,hand
4014076,"Closed fracture scaphoid, waist, oblique",208372003,SNOMED,hand
4010379,"Closed fracture scaphoid, waist, comminuted",208373008,SNOMED,hand
4010380,"Closed fracture scaphoid, tuberosity",208374002,SNOMED,hand
4013476,"Closed fracture carpal bones, multiple",208375001,SNOMED,hand
4014077,Closed fracture of other carpal bone,208376000,SNOMED,hand
4010381,Closed fracture of carpal bone NOS,208377009,SNOMED,hand
4014078,"Open fracture of carpal bone, unspecified",208378004,SNOMED,hand
4014079,"Open fracture hamate, hook",208379007,SNOMED,hand
4014202,"Open fracture scaphoid, proximal pole",208380005,SNOMED,hand
4015868,"Open fracture scaphoid, waist, transverse",208381009,SNOMED,hand
4010382,"Open fracture scaphoid, waist, oblique",208382002,SNOMED,hand
4010383,"Open fracture scaphoid, waist, comminuted",208383007,SNOMED,hand
4013477,"Open fracture scaphoid, tuberosity",208384001,SNOMED,hand
4010384,"Open fracture carpal bones, multiple",208385000,SNOMED,hand
4013478,Open fracture of other carpal bone,208386004,SNOMED,hand
4013479,Open fracture of carpal bone NOS,208387008,SNOMED,hand
4015350,Fracture at wrist and/or hand level,208388003,SNOMED,hand
40407808,Fracture of scaphoid,208389006,SNOMED,hand
4010385,Fracture of first metacarpal bone,208390002,SNOMED,hand
4015351,Fracture of other metacarpal bone,208391003,SNOMED,hand
4015869,Fracture of carpal bone NOS,208392005,SNOMED,hand
4015352,Fracture of metacarpal bone,208393000,SNOMED,hand
436839,Closed fracture of metacarpal bone,208394006,SNOMED,hand
4015353,"Closed fracture of metacarpal bone (s), site unspecified",208395007,SNOMED,hand
4015870,"Closed fracture thumb metacarpal base, intra-articular, Bennett",208396008,SNOMED,hand
4010386,Closed fracture finger metacarpal base,208397004,SNOMED,hand
40407818,Closed fracture finger metacarpal shaft,208398009,SNOMED,hand
4015354,Closed fracture finger metacarpal neck,208399001,SNOMED,hand
4015355,Closed fracture finger metacarpal head,208400008,SNOMED,hand
4015872,"Closed fracture thumb metacarpal base, intra-articular, Rolando",208404004,SNOMED,hand
4015357,Closed fracture thumb metacarpal shaft,208405003,SNOMED,hand
4015358,Closed fracture thumb metacarpal neck,208406002,SNOMED,hand
4010388,Closed fracture thumb metacarpal head,208408001,SNOMED,hand
4010389,Closed fractures of multiple sites of unspecified metacarpus,208409009,SNOMED,hand
4010390,Closed fracture of metacarpal bone(s) NOS,208410004,SNOMED,hand
40407834,Open fracture of metacarpal bone(s),208411000,SNOMED,hand
4015360,"Open fracture of metacarpal bone(s), site unspecified",208412007,SNOMED,hand
4010391,"Open fracture thumb metacarpal base, intra-articular, Bennett",208413002,SNOMED,hand
4009450,Open fracture finger metacarpal base,208414008,SNOMED,hand
40407838,Open fracture finger metacarpal shaft,208415009,SNOMED,hand
4015361,Open fracture finger metacarpal neck,208416005,SNOMED,hand
4009451,Open fracture finger metacarpal head,208417001,SNOMED,hand
4015873,Open fracture finger metacarpal,208418006,SNOMED,hand
4009452,"Open fracture finger metacarpal, multiple",208419003,SNOMED,hand
4009453,Open fracture of thumb metacarpal,208420009,SNOMED,hand
4010523,"Open fracture thumb metacarpal base, intra-articular, Rolando",208421008,SNOMED,hand
4010524,Open fracture thumb metacarpal shaft,208422001,SNOMED,hand
4009454,Open fracture thumb metacarpal neck,208423006,SNOMED,hand
4010525,Open fracture thumb metacarpal head,208424000,SNOMED,hand
4010526,Open fractures of multiple sites of unspecified metacarpus,208425004,SNOMED,hand
4009455,Open fracture of metacarpal bone(s) NOS,208426003,SNOMED,hand
4010527,Closed fracture of sesamoid bone of hand,208427007,SNOMED,hand
4009456,Open fracture of sesamoid bone of hand,208428002,SNOMED,hand
40407853,Fracture: [one or more phalanges of hand] or [finger] or [thumb excluding base],208429005,SNOMED,hand
72465,Closed fracture of one or more phalanges of hand,208430000,SNOMED,hand
4010528,"Closed fracture of phalanx or phalanges, unspecified",208431001,SNOMED,hand
